vehicle_id,vehicle_model,engine_temperature,speed,latitude,longitude,battery_efficiency,timestamp
VH_08721,Tesla Model 3,100.3,129.6,-43.33719,-27.808728,76.9,2024-11-12 20:47:29
VH_08722,Honda Civic,61.1,159.5,-27.994841,-72.289368,72.1,2024-11-04 12:44:25
VH_08723,Honda Civic,95.2,154.5,-73.627614,-116.739568,75.5,2024-11-21 03:11:49
VH_08724,Ford F-150,71.4,119.4,-43.171749,-136.557583,89.2,2024-11-29 00:09:46
VH_08725,Ford F-150,108.9,172.5,26.022256,151.542639,90.2,2024-11-06 00:43:35
VH_08726,Toyota Camry,79.9,169.3,0.707885,122.579616,70.2,2024-11-11 07:38:12
VH_08727,Hyundai Ioniq,97.9,116.3,-71.728459,72.700349,89.3,2024-11-01 15:14:36
VH_08728,Ford F-150,84.6,28.1,76.397517,-124.434449,98.6,2024-11-27 16:02:52
VH_08729,Tesla Model 3,113.7,133.8,-31.581345,79.150117,84.2,2024-11-11 21:41:03
VH_08730,BMW X5,,111.7,-80.286585,-65.025264,74.4,2024-11-10 03:39:11
VH_08731,Toyota Camry,66.2,125.6,9.477504,126.363553,82.6,2024-11-09 20:26:21
VH_08732,Mercedes EQS,110.0,51.9,-88.758176,-50.598738,83.0,2024-11-20 09:45:23
VH_08733,Tesla Model 3,90.4,135.5,-43.050981,-177.000497,88.0,2024-11-18 16:43:36
VH_08734,Honda Civic,65.8,126.6,-57.254663,124.874955,83.1,2024-11-08 05:36:42
VH_08735,Honda Civic,73.6,121.8,44.465409,-31.638996,73.2,2024-11-15 14:30:40
VH_08736,Tesla Model 3,64.5,79.2,-64.741765,-72.85279,70.8,2024-11-22 13:17:55
VH_08737,Toyota Camry,100.3,119.0,-20.882064,125.367859,77.6,2024-11-01 06:10:31
VH_08738,Chevrolet Bolt,66.0,93.4,78.49796,-72.030826,94.0,2024-11-21 16:56:17
VH_08739,Toyota Camry,95.2,148.0,-24.179513,-56.014179,81.3,2024-11-22 13:00:18
VH_08740,Toyota Camry,68.7,162.5,74.04296,-160.758271,99.8,2024-11-24 01:04:46
VH_08741,Chevrolet Bolt,102.0,158.1,48.03565,-55.044325,75.2,2024-11-15 11:00:37
VH_08742,Mercedes EQS,67.5,10.7,84.809434,175.806655,85.5,2024-11-04 09:56:42
VH_08743,Honda Civic,110.4,113.7,-46.931168,-142.830942,97.1,2024-11-16 09:21:18
VH_08744,Ford F-150,71.2,10.8,-17.62181,-167.111914,98.4,2024-11-23 01:55:51
VH_08745,Hyundai Ioniq,87.6,139.5,-8.274008,99.874716,98.5,2024-11-08 19:29:47
VH_08746,Tesla Model 3,87.3,1.6,-16.297772,-20.199478,79.1,2024-11-25 07:34:31
VH_08747,BMW X5,94.7,36.0,37.24964,-155.840079,76.1,2024-11-21 21:55:23
VH_08748,Honda Civic,117.2,22.6,61.884727,-27.214506,97.3,2024-11-12 17:15:15
VH_08749,Mercedes EQS,86.2,98.5,15.544753,170.860381,79.5,2024-11-29 22:21:49
VH_08750,Tesla Model 3,103.4,65.5,-60.814066,-127.900771,84.8,2024-11-27 19:18:44
VH_08751,Honda Civic,103.5,142.1,-43.98921,-138.810486,79.1,2024-11-23 12:33:26
VH_08752,Tesla Model 3,108.4,121.4,1.680185,-123.187829,94.4,2024-11-24 16:54:32
VH_08753,Tesla Model 3,111.0,52.1,-77.457173,-26.699761,90.3,2024-11-05 06:09:31
VH_08754,Honda Civic,84.4,137.8,-76.923581,-135.469737,97.6,2024-11-03 12:31:30
VH_08755,Tesla Model 3,99.7,103.7,-74.331382,30.968194,97.3,2024-11-21 20:04:10
VH_08756,BMW X5,106.2,26.5,-84.686012,85.392916,75.0,2024-11-22 17:52:21
VH_08757,Hyundai Ioniq,90.6,141.2,59.791834,-103.505253,78.9,2024-11-08 07:47:12
VH_08758,Tesla Model 3,62.5,101.7,-1.794339,-91.991359,91.8,2024-11-21 11:37:39
VH_08759,Hyundai Ioniq,80.7,112.3,-22.61274,-20.299406,81.6,2024-11-23 04:50:38
VH_08760,Tesla Model 3,74.5,112.3,39.855078,-117.688821,79.1,2024-11-29 21:46:24
VH_08761,Chevrolet Bolt,73.9,98.0,21.05478,-20.729421,79.6,2024-11-01 01:00:10
VH_08762,Toyota Camry,73.2,99.1,22.518765,-103.447497,81.3,2024-11-02 19:05:13
VH_08763,Honda Civic,77.6,176.9,60.085475,150.62449,80.5,2024-11-05 00:33:02
VH_08764,Ford F-150,92.4,101.0,10.157363,75.165939,96.3,2024-11-03 13:05:56
VH_08765,Hyundai Ioniq,104.5,30.6,39.965269,40.352802,77.1,2024-11-02 21:25:52
VH_08766,BMW X5,71.7,48.2,-23.54971,52.1501,83.1,2024-11-13 00:06:28
VH_08767,Ford F-150,78.2,96.5,12.786796,-133.101595,79.9,2024-11-25 14:36:42
VH_08768,Tesla Model 3,76.4,93.8,-61.722689,-21.344592,87.8,2024-11-22 22:20:14
VH_08769,BMW X5,111.0,83.6,69.14883,-161.215412,98.9,2024-11-08 07:44:05
VH_08770,BMW X5,82.5,63.9,-33.360504,120.571069,88.9,2024-11-10 23:29:04
VH_08771,Chevrolet Bolt,67.2,167.2,34.025333,36.234161,79.6,2024-11-23 12:21:21
VH_08772,Honda Civic,93.1,163.7,-15.064006,-160.969154,94.2,2024-11-06 07:56:30
VH_08773,BMW X5,72.2,122.5,-10.904505,-155.416795,79.8,2024-11-14 23:22:45
VH_08774,Toyota Camry,118.1,77.0,69.251656,-61.378576,94.1,2024-11-27 09:38:20
VH_08775,BMW X5,80.6,29.2,23.945686,52.311277,74.0,2024-11-14 05:03:57
VH_08776,BMW X5,86.3,136.8,52.534279,121.063311,86.6,2024-11-29 06:49:21
VH_08777,Toyota Camry,68.0,6.1,-39.176861,170.213838,74.4,2024-11-30 16:55:10
VH_08778,Mercedes EQS,117.9,109.9,59.439263,-115.199785,90.3,2024-11-30 03:38:38
VH_08779,Tesla Model 3,84.6,120.0,-88.501974,-29.70852,73.6,2024-11-05 03:47:22
VH_08780,BMW X5,80.2,168.2,-18.218294,-145.928899,80.4,2024-11-02 09:55:45
VH_08781,Chevrolet Bolt,81.9,99.4,54.273707,15.779684,71.7,2024-11-03 11:42:27
VH_08782,Mercedes EQS,99.3,64.0,62.779929,179.417713,84.5,2024-11-10 00:27:36
VH_08783,Ford F-150,71.3,78.5,-82.772851,106.063249,92.0,2024-11-11 09:07:20
VH_08784,Hyundai Ioniq,115.0,162.8,-13.489934,-91.565912,88.3,2024-11-12 08:35:46
VH_08785,Honda Civic,68.3,170.4,-46.113599,30.619665,98.5,2024-11-01 15:38:10
VH_08786,Honda Civic,97.2,160.4,29.25138,-16.953309,94.9,2024-11-04 03:32:05
VH_08787,Ford F-150,108.7,35.6,-88.805731,57.67841,88.4,2024-11-06 08:18:07
VH_08788,Tesla Model 3,65.5,97.8,-84.383336,117.09951,75.5,2024-11-16 20:33:20
VH_08789,Tesla Model 3,88.3,119.9,-86.328929,-105.216305,85.3,2024-11-04 21:41:29
VH_08790,Tesla Model 3,63.5,33.5,-80.5299,81.739551,98.2,2024-11-18 17:02:28
VH_08791,Honda Civic,,159.5,44.933289,-17.599768,85.9,2024-11-01 13:46:17
VH_08792,Tesla Model 3,63.4,58.5,-56.296503,38.060269,77.9,2024-11-11 22:00:23
VH_08793,Tesla Model 3,80.8,47.7,54.488573,52.652659,77.7,2024-11-09 07:22:16
VH_08794,BMW X5,72.6,116.1,-74.922452,-117.697642,79.1,2024-11-01 08:27:51
VH_08795,Chevrolet Bolt,90.9,114.5,-53.491408,69.257381,76.5,2024-11-04 13:03:16
VH_08796,Tesla Model 3,68.4,88.4,-13.941022,28.669494,96.7,2024-11-24 11:21:23
VH_08797,BMW X5,75.8,89.4,27.804103,-97.213184,88.2,2024-11-25 22:16:48
VH_08798,BMW X5,110.3,151.2,-9.920137,50.475123,86.7,2024-11-28 02:35:59
VH_08799,Chevrolet Bolt,109.5,86.5,-35.110694,-105.808959,97.8,2024-11-15 02:09:46
VH_08800,Tesla Model 3,71.5,43.6,32.072568,-14.407152,78.9,2024-11-23 02:47:41
VH_08801,Tesla Model 3,64.2,13.2,46.772382,66.020684,76.0,2024-11-20 08:33:12
VH_08802,Chevrolet Bolt,72.3,38.3,36.992064,-62.576821,82.6,2024-11-16 04:30:27
VH_08803,Mercedes EQS,74.6,129.9,-22.673776,143.404222,93.6,2024-11-06 11:15:10
VH_08804,Hyundai Ioniq,108.0,130.9,49.000839,20.295291,97.0,2024-11-14 23:07:43
VH_08805,Tesla Model 3,81.2,165.5,22.532538,-95.41058,94.4,2024-11-09 03:42:20
VH_08806,Toyota Camry,110.6,2.3,-41.869912,54.071524,94.2,2024-11-01 04:20:28
VH_08807,Chevrolet Bolt,110.1,33.6,-66.892153,140.057162,88.3,2024-11-22 20:37:33
VH_08808,Chevrolet Bolt,91.1,4.7,-56.801646,-71.126414,70.4,2024-11-29 12:25:48
VH_08809,Tesla Model 3,79.8,152.4,-77.446194,100.414664,87.1,2024-11-30 09:19:01
VH_08810,Hyundai Ioniq,102.2,177.1,13.457605,104.591621,82.4,2024-11-21 06:59:44
VH_08811,Honda Civic,110.4,102.3,-25.507336,-43.260635,96.9,2024-11-18 05:32:47
VH_08812,BMW X5,100.5,94.3,-73.541378,119.39522,71.9,2024-11-02 19:55:57
VH_08813,Chevrolet Bolt,113.6,26.1,10.94526,-72.654454,91.6,2024-11-06 05:02:50
VH_08814,Tesla Model 3,77.5,36.7,-66.996962,97.419447,96.4,2024-11-12 04:20:48
VH_08815,Tesla Model 3,113.0,116.4,-37.922462,150.835532,88.6,2024-11-19 05:21:03
VH_08816,Hyundai Ioniq,,5.2,-66.773459,-108.447137,70.1,2024-11-17 09:57:36
VH_08817,BMW X5,89.4,32.9,-59.436669,97.123592,80.7,2024-11-03 10:30:21
VH_08818,Tesla Model 3,,125.1,-31.394749,-38.577841,76.4,2024-11-25 19:52:23
VH_08819,Tesla Model 3,60.4,127.1,-49.894101,49.606216,73.5,2024-11-12 17:42:12
VH_08820,Ford F-150,76.9,41.6,63.248424,-177.481998,76.8,2024-11-18 02:17:30
VH_08821,Toyota Camry,67.9,87.8,-47.476832,-167.406893,87.6,2024-11-24 19:04:07
VH_08822,Tesla Model 3,73.8,139.1,-56.434404,-130.616803,89.7,2024-11-30 11:27:41
VH_08823,Honda Civic,83.1,175.5,-43.42247,17.397009,76.9,2024-11-29 01:34:51
VH_08824,Toyota Camry,68.8,1.4,84.968482,-49.525429,81.8,2024-11-16 01:16:31
VH_08825,Honda Civic,78.6,12.6,-36.487484,-143.40604,87.7,2024-11-28 05:31:06
VH_08826,Tesla Model 3,93.7,29.1,20.212139,-93.254671,93.4,2024-11-23 10:12:54
VH_08827,Tesla Model 3,115.6,46.0,82.997052,-112.534969,96.6,2024-11-01 13:51:26
VH_08828,Tesla Model 3,101.9,96.0,49.800749,137.812815,81.0,2024-11-11 18:20:57
VH_08829,Tesla Model 3,71.0,98.1,-29.585815,-155.155218,92.8,2024-11-03 08:54:55
VH_08830,Toyota Camry,98.5,72.7,77.997701,140.206393,91.0,2024-11-05 12:18:07
VH_08831,Hyundai Ioniq,82.1,102.1,-17.046609,14.538149,84.3,2024-11-02 12:46:36
VH_08832,Tesla Model 3,110.1,167.6,3.190473,-174.627438,88.4,2024-11-02 23:37:18
VH_08833,Tesla Model 3,92.9,156.1,8.55285,-79.393711,93.7,2024-11-18 14:37:08
VH_08834,Ford F-150,60.5,132.1,-77.561631,27.090334,90.8,2024-11-21 15:49:29
VH_08835,Tesla Model 3,73.6,113.0,-53.273223,76.274198,81.5,2024-11-08 02:28:41
VH_08836,Mercedes EQS,101.1,77.9,-56.945992,-25.625443,80.9,2024-11-06 21:43:51
VH_08837,Mercedes EQS,89.5,81.1,57.655118,141.419943,80.1,2024-11-17 17:09:14
VH_08838,Toyota Camry,118.6,23.8,-39.500733,67.915765,78.9,2024-11-29 21:20:46
VH_08839,Toyota Camry,88.0,160.0,14.231904,-84.450671,96.3,2024-11-14 12:08:44
VH_08840,Toyota Camry,87.0,56.8,-17.739444,-29.167216,85.0,2024-11-15 02:39:18
VH_08841,Mercedes EQS,100.9,76.0,35.299473,-69.362767,88.3,2024-11-04 01:54:01
VH_08842,Toyota Camry,83.1,27.6,1.305501,150.055606,71.6,2024-11-22 17:21:47
VH_08843,Tesla Model 3,66.5,77.2,-36.670189,-160.919637,92.9,2024-11-10 10:25:53
VH_08844,Toyota Camry,81.4,135.8,-18.557086,43.682287,88.8,2024-11-25 18:04:18
VH_08845,Mercedes EQS,63.7,97.6,78.302094,168.775594,78.5,2024-11-15 14:22:33
VH_08846,Mercedes EQS,96.2,69.7,78.975769,-61.571545,72.2,2024-11-04 07:20:35
VH_08847,Tesla Model 3,119.7,31.4,-63.997726,-31.978637,98.6,2024-11-21 14:34:14
VH_08848,Mercedes EQS,64.9,141.6,-57.38432,83.122741,84.2,2024-11-08 16:39:41
VH_08849,Tesla Model 3,97.5,148.2,33.760091,21.022858,82.9,2024-11-26 02:30:23
VH_08850,Chevrolet Bolt,72.7,160.7,14.499541,-6.120065,82.9,2024-11-23 01:05:20
VH_08851,Tesla Model 3,82.3,52.3,70.042775,-36.981168,83.5,2024-11-23 22:18:28
VH_08852,Toyota Camry,99.6,62.9,16.154489,-19.924618,73.3,2024-11-04 21:51:43
VH_08853,Ford F-150,97.2,86.7,-66.431177,77.699149,96.9,2024-11-26 17:40:57
VH_08854,BMW X5,61.1,78.0,-50.822477,46.633199,95.2,2024-11-13 16:55:14
VH_08855,Tesla Model 3,69.2,74.1,49.469414,79.686824,74.9,2024-11-19 17:01:37
VH_08856,Honda Civic,66.6,75.0,-29.3869,56.708528,88.5,2024-11-20 08:47:48
VH_08857,Honda Civic,89.0,70.5,-81.732759,171.088695,94.7,2024-11-27 03:29:49
VH_08858,Tesla Model 3,109.6,5.2,-34.658198,178.192397,99.6,2024-11-16 15:03:06
VH_08859,Honda Civic,84.5,133.4,-39.841668,50.684106,97.6,2024-11-07 22:39:44
VH_08860,Toyota Camry,96.0,131.9,40.594713,-93.550454,94.6,2024-11-14 20:42:16
VH_08861,BMW X5,65.0,30.5,56.082887,7.419562,80.3,2024-11-13 09:21:54
VH_08862,BMW X5,80.5,140.2,54.607836,-89.62802,79.2,2024-11-27 07:19:26
VH_08863,Toyota Camry,80.7,10.2,76.607049,-42.384908,90.2,2024-11-29 13:07:03
VH_08864,Honda Civic,62.1,12.5,-55.208971,69.554555,72.2,2024-11-29 17:57:43
VH_08865,Tesla Model 3,120.0,140.6,28.350403,-130.69608,99.7,2024-11-10 02:43:20
VH_08866,Ford F-150,77.0,93.1,-26.537525,130.221044,96.5,2024-11-07 13:49:02
VH_08867,BMW X5,85.2,80.3,26.463161,53.640128,78.3,2024-11-24 05:38:04
VH_08868,Chevrolet Bolt,68.6,71.2,20.377032,-2.632379,95.1,2024-11-03 06:13:13
VH_08869,Tesla Model 3,112.2,56.2,-57.206096,-78.273387,99.7,2024-11-23 04:33:03
VH_08870,Mercedes EQS,102.9,138.7,47.325522,89.100232,98.8,2024-11-06 02:36:58
VH_08871,Toyota Camry,62.2,29.3,-33.439451,43.799621,70.4,2024-11-02 04:00:11
VH_08872,BMW X5,105.2,153.0,-3.34874,122.572057,86.9,2024-11-27 02:50:52
VH_08873,Hyundai Ioniq,61.0,80.1,-83.774077,143.79633,78.1,2024-11-05 09:54:11
VH_08874,Honda Civic,67.0,136.3,19.421905,91.750975,94.9,2024-11-06 22:56:24
VH_08875,Chevrolet Bolt,91.4,75.0,-57.049366,141.71959,99.2,2024-11-05 09:24:40
VH_08876,Honda Civic,74.4,100.0,81.52943,-81.835291,90.1,2024-11-17 09:53:25
VH_08877,Tesla Model 3,77.1,58.3,13.476009,-178.105522,92.4,2024-11-08 18:25:45
VH_08878,Hyundai Ioniq,73.7,178.9,46.214686,57.501671,84.6,2024-11-16 00:30:14
VH_08879,Hyundai Ioniq,93.5,144.6,5.146215,165.16652,84.1,2024-11-04 16:56:51
VH_08880,Tesla Model 3,64.4,125.1,74.727088,-32.094674,80.5,2024-11-15 00:36:51
VH_08881,Tesla Model 3,67.0,43.9,-68.83315,70.116391,90.6,2024-11-24 17:47:19
VH_08882,Chevrolet Bolt,86.2,142.3,-32.396016,-7.158677,96.4,2024-11-10 22:37:17
VH_08883,Ford F-150,94.3,118.0,60.927276,-79.519405,87.4,2024-11-30 11:18:10
VH_08884,Tesla Model 3,61.1,7.2,-52.25031,118.354746,87.6,2024-11-06 14:43:03
VH_08885,Tesla Model 3,118.4,60.3,-89.733608,41.792184,82.0,2024-11-03 12:59:43
VH_08886,Tesla Model 3,75.4,152.4,17.553566,93.473839,91.1,2024-11-16 13:09:35
VH_08887,Tesla Model 3,85.5,128.8,-74.377167,166.41216,81.5,2024-11-08 10:51:10
VH_08888,BMW X5,62.6,51.2,10.431016,-102.642795,99.7,2024-11-14 15:08:46
VH_08889,Ford F-150,93.4,155.0,-29.283678,-20.443051,78.0,2024-11-15 01:58:30
VH_08890,Chevrolet Bolt,74.6,137.2,77.510594,121.977994,79.5,2024-11-09 18:52:22
VH_08891,Tesla Model 3,106.5,63.3,-63.966857,-97.895507,76.2,2024-11-26 23:43:47
VH_08892,Toyota Camry,119.4,69.0,-71.981291,-7.642886,88.0,2024-11-28 08:58:19
VH_08893,Honda Civic,111.1,37.6,34.847107,148.816917,70.3,2024-11-11 11:20:17
VH_08894,Tesla Model 3,78.9,107.3,42.742918,96.005942,70.8,2024-11-20 13:23:46
VH_08895,Chevrolet Bolt,60.3,47.3,-12.781161,-11.69283,95.9,2024-11-22 01:16:27
VH_08896,Toyota Camry,88.9,141.2,88.974446,-98.867092,74.4,2024-11-06 04:22:22
VH_08897,Tesla Model 3,70.9,8.3,-70.632686,-79.615518,91.6,2024-11-30 05:03:11
VH_08898,Honda Civic,101.2,99.9,68.464628,26.627279,97.1,2024-11-25 20:05:45
VH_08899,Honda Civic,76.8,112.0,20.505057,121.353019,76.6,2024-11-19 16:31:14
VH_08900,Ford F-150,75.4,70.4,-87.989623,179.248266,89.0,2024-11-01 16:16:59
VH_08901,Honda Civic,62.1,161.3,3.568503,-124.115368,93.2,2024-11-08 04:00:26
VH_08902,Hyundai Ioniq,72.6,113.6,-60.153751,-93.71036,76.4,2024-11-16 09:06:56
VH_08903,Tesla Model 3,89.8,24.5,34.559271,-60.049109,74.0,2024-11-16 09:18:30
VH_08904,Hyundai Ioniq,63.9,97.9,74.535699,121.788628,83.3,2024-11-03 05:56:47
VH_08905,Ford F-150,84.1,155.8,58.942095,-21.136541,82.2,2024-11-23 13:59:38
VH_08906,Tesla Model 3,106.9,84.9,-55.854154,-176.42305,88.8,2024-11-25 09:37:15
VH_08907,BMW X5,89.8,0.3,-82.906321,73.155039,76.4,2024-11-30 23:08:35
VH_08908,Tesla Model 3,90.5,97.4,-22.329532,-21.840484,85.0,2024-11-29 10:49:15
VH_08909,Honda Civic,118.4,72.1,63.885661,50.029593,82.9,2024-11-04 04:26:52
VH_08910,BMW X5,110.9,89.0,-25.554689,-179.133118,85.7,2024-11-15 12:06:50
VH_08911,Toyota Camry,75.4,157.5,7.358264,-148.207802,95.5,2024-11-04 09:41:35
VH_08912,Tesla Model 3,115.0,1.9,-25.12818,11.834306,81.1,2024-11-10 05:38:15
VH_08913,Tesla Model 3,92.5,117.5,9.853542,103.002339,79.9,2024-11-20 07:17:20
VH_08914,Chevrolet Bolt,114.9,164.3,89.62297,-21.063683,85.6,2024-11-11 14:37:14
VH_08915,Tesla Model 3,111.8,81.2,-84.925683,98.662839,92.3,2024-11-10 14:57:39
VH_08916,Honda Civic,81.5,122.3,2.069107,-137.673551,91.0,2024-11-29 22:50:23
VH_08917,Hyundai Ioniq,100.0,41.6,56.903645,-126.20028,90.2,2024-11-20 18:13:10
VH_08918,Chevrolet Bolt,95.6,136.2,-13.039611,-86.304984,91.5,2024-11-16 22:13:16
VH_08919,Ford F-150,94.9,46.5,54.479791,63.06708,70.2,2024-11-30 19:48:21
VH_08920,Toyota Camry,115.3,143.1,40.8252,21.627519,85.3,2024-11-25 16:57:56
VH_08921,Ford F-150,74.2,33.6,56.797136,-69.295922,93.7,2024-11-25 02:14:30
VH_08922,Chevrolet Bolt,109.6,56.2,-57.058318,32.719587,88.9,2024-11-08 15:42:46
VH_08923,Hyundai Ioniq,93.4,136.6,-29.914753,30.338264,91.3,2024-11-25 07:59:13
VH_08924,Honda Civic,118.4,78.3,6.946174,18.918537,80.4,2024-11-05 18:54:41
VH_08925,Mercedes EQS,62.4,82.3,-29.486383,-168.310683,76.1,2024-11-18 02:19:07
VH_08926,Tesla Model 3,87.7,116.3,-35.244069,107.408923,72.5,2024-11-13 14:21:37
VH_08927,Toyota Camry,68.9,136.0,53.131241,-173.410933,96.4,2024-11-30 19:54:35
VH_08928,Toyota Camry,91.3,65.6,74.715846,-62.684856,83.3,2024-11-29 20:03:40
VH_08929,Hyundai Ioniq,96.3,48.2,25.157649,-36.484442,86.3,2024-11-18 05:31:58
VH_08930,Honda Civic,119.0,70.8,46.963283,-45.104229,95.5,2024-11-30 16:43:51
VH_08931,Ford F-150,105.5,173.0,59.470946,123.322474,79.5,2024-11-28 17:54:33
VH_08932,Tesla Model 3,116.8,144.5,-16.695341,122.562243,83.9,2024-11-08 20:18:46
VH_08933,Tesla Model 3,88.3,44.5,36.408986,42.585584,94.6,2024-11-25 10:44:35
VH_08934,Mercedes EQS,72.2,34.9,-50.381783,114.323414,72.9,2024-11-09 21:27:04
VH_08935,Tesla Model 3,89.0,36.2,-39.071464,15.235472,97.0,2024-11-06 23:12:39
VH_08936,BMW X5,76.5,89.0,14.368575,-173.928004,74.5,2024-11-05 21:26:14
VH_08937,Ford F-150,77.0,9.0,-85.926699,126.031903,75.0,2024-11-16 14:34:40
VH_08938,Tesla Model 3,87.4,27.5,66.073669,-108.338255,73.3,2024-11-11 06:45:19
VH_08939,Tesla Model 3,69.4,145.8,82.175533,-17.016903,94.9,2024-11-17 19:19:08
VH_08940,Tesla Model 3,111.4,65.8,-48.098508,67.070368,77.6,2024-11-01 00:11:58
VH_08941,Ford F-150,65.8,50.0,53.177421,174.828875,83.8,2024-11-18 12:45:40
VH_08942,Toyota Camry,109.2,74.9,-84.361087,141.780503,76.9,2024-11-25 05:56:53
VH_08943,Toyota Camry,92.2,63.6,75.757063,-154.458504,73.9,2024-11-04 09:05:18
VH_08944,Honda Civic,77.3,58.1,6.777887,-142.042978,94.3,2024-11-10 23:33:29
VH_08945,Mercedes EQS,108.6,157.3,-86.019786,108.704493,98.0,2024-11-04 06:08:23
VH_08946,Ford F-150,101.1,154.8,-75.673664,111.839581,83.1,2024-11-30 05:18:54
VH_08947,Chevrolet Bolt,102.7,101.5,-86.242609,167.066625,84.0,2024-11-02 12:57:09
VH_08948,Tesla Model 3,,178.7,-56.979496,-63.917741,95.2,2024-11-03 03:28:48
VH_08949,Tesla Model 3,87.1,88.8,20.032287,-12.649537,78.5,2024-11-27 12:36:59
VH_08950,Ford F-150,62.2,108.0,-57.984556,124.961408,93.6,2024-11-11 17:32:39
VH_08951,Mercedes EQS,61.0,55.5,-39.505434,-173.546483,99.2,2024-11-01 22:10:20
VH_08952,Tesla Model 3,63.1,64.6,21.005951,142.513187,73.8,2024-11-10 23:38:46
VH_08953,Ford F-150,107.3,154.7,10.338339,168.577877,91.9,2024-11-08 17:58:20
VH_08954,Ford F-150,79.5,90.6,-61.413577,149.587228,72.6,2024-11-30 00:28:15
VH_08955,Mercedes EQS,107.4,19.8,81.547,66.046281,90.5,2024-11-14 00:58:10
VH_08956,Honda Civic,83.7,169.6,-75.173126,-4.154162,77.3,2024-11-02 10:28:35
VH_08957,Toyota Camry,100.1,109.0,3.75828,-99.092981,79.5,2024-11-03 03:42:14
VH_08958,Tesla Model 3,68.3,174.1,-8.02296,-75.123473,86.9,2024-11-30 09:39:58
VH_08959,Chevrolet Bolt,67.0,101.3,33.061534,-43.154867,78.3,2024-11-29 17:20:10
VH_08960,Honda Civic,92.4,73.8,-80.138611,61.740756,94.0,2024-11-25 00:19:39
VH_08961,Toyota Camry,90.0,114.1,-18.909615,-18.281408,80.6,2024-11-29 21:18:57
VH_08962,Ford F-150,98.2,119.8,-50.476268,161.944817,74.5,2024-11-21 06:26:17
VH_08963,Chevrolet Bolt,71.1,25.6,-32.18035,102.855978,99.3,2024-11-14 17:12:37
VH_08964,Ford F-150,69.7,20.1,-44.952155,-11.376245,79.5,2024-11-22 16:43:49
VH_08965,BMW X5,111.9,151.2,73.275445,-127.86786,81.3,2024-11-02 13:42:03
VH_08966,Ford F-150,69.3,21.4,-15.68362,-177.317542,79.6,2024-11-03 02:09:42
VH_08967,Honda Civic,82.3,154.1,-78.151958,-163.113971,86.9,2024-11-29 11:36:57
VH_08968,BMW X5,109.3,109.6,-57.588506,103.906459,99.8,2024-11-15 02:44:57
VH_08969,Tesla Model 3,89.9,88.5,-4.511396,-101.250847,80.1,2024-11-09 11:22:32
VH_08970,Toyota Camry,81.6,24.6,71.415594,-124.843159,95.6,2024-11-20 09:21:00
VH_08971,Hyundai Ioniq,66.2,158.7,46.576949,-52.104947,87.0,2024-11-15 18:45:12
VH_08972,Ford F-150,94.1,2.7,-31.904752,124.028039,71.5,2024-11-16 15:22:34
VH_08973,Chevrolet Bolt,111.8,94.7,59.64197,39.214221,79.0,2024-11-30 20:20:11
VH_08974,Tesla Model 3,83.2,77.0,-76.714984,134.248203,73.2,2024-11-26 15:15:39
VH_08975,Ford F-150,86.6,10.3,-87.597066,-83.009086,93.2,2024-11-27 21:49:19
VH_08976,Chevrolet Bolt,60.8,74.8,9.072658,-124.960235,71.0,2024-11-10 04:55:47
VH_08977,Ford F-150,82.2,162.1,-6.863229,107.9437,75.6,2024-11-20 22:43:06
VH_08978,Chevrolet Bolt,97.2,166.4,22.65011,84.318296,79.0,2024-11-18 06:01:22
VH_08979,Toyota Camry,61.7,78.2,-31.831006,-15.663906,99.9,2024-11-25 20:39:08
VH_08980,Tesla Model 3,107.8,142.7,22.229674,44.187898,87.5,2024-11-24 20:12:16
VH_08981,Chevrolet Bolt,116.5,122.5,30.035668,130.4812,74.0,2024-11-25 06:41:26
VH_08982,Toyota Camry,104.6,26.1,-69.449425,-179.54693,75.8,2024-11-23 18:27:10
VH_08983,Mercedes EQS,107.9,2.2,-70.890321,-64.062376,98.0,2024-11-09 14:04:28
VH_08984,Tesla Model 3,105.7,19.6,-38.131319,49.558063,71.0,2024-11-05 21:11:02
VH_08985,Toyota Camry,72.7,103.1,-50.469752,-74.99852,70.4,2024-11-24 11:15:45
VH_08986,Toyota Camry,90.6,73.9,-87.907828,-170.829189,91.5,2024-11-06 08:15:46
VH_08987,Toyota Camry,95.8,117.7,-50.686327,-96.248817,72.9,2024-11-28 15:09:09
VH_08988,BMW X5,82.9,6.4,54.519998,71.15023,74.4,2024-11-03 13:26:23
VH_08989,Mercedes EQS,72.1,12.8,60.751748,94.309271,82.4,2024-11-21 00:38:29
VH_08990,Ford F-150,116.0,90.5,-13.060684,11.506674,82.2,2024-11-02 06:28:05
VH_08991,Tesla Model 3,102.5,155.3,0.696615,-111.989162,99.3,2024-11-11 10:42:51
VH_08992,BMW X5,108.7,137.1,-40.589222,-36.769979,90.2,2024-11-14 17:16:40
VH_08993,Honda Civic,,63.8,46.088705,-51.21321,72.2,2024-11-20 12:24:34
VH_08994,Honda Civic,73.5,168.7,-56.268945,115.946887,72.2,2024-11-27 13:48:32
VH_08995,Ford F-150,69.8,157.7,-88.767808,169.045872,94.3,2024-11-28 08:37:12
VH_08996,Tesla Model 3,88.1,125.6,-75.577899,123.617064,85.8,2024-11-24 15:57:13
VH_08997,Honda Civic,117.7,20.8,16.330268,-34.423458,85.6,2024-11-28 05:35:47
